dgp,N,method,fit_role,fits_attempted,convergence_rate,unconstrained_inside_box_rate,constrained_fallback_rate,boundary_active_rate,constrained_solver_failure_rate,constrained_KKT_failure_rate,numerical_rank_loss_rate,median_iterations,p90_iterations,median_runtime_seconds,p90_runtime_seconds,maximum_runtime_seconds,median_max_abs_coefficient,p90_max_abs_coefficient
3,50,selected_rank,full_panel,3,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,12.0,60.800000000000004,0.07832770000095479,17.9141060199996,22.37305059999926,7.178114400509764,9.435622880101953
3,50,selected_rank,time_half_split,6,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,18.5,49.5,0.08701375000237022,17.028792350000003,20.8728831000044,9.445919857200195,10.0
3,50,selected_rank,unit_half_split,6,1.0,0.5,0.5,0.5,0.0,0.0,0.0,34.0,71.5,4.225139200003468,27.141227200001595,27.287746400019387,8.375552969040811,10.0
3,100,fixed_rank,full_panel,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0371603999810759,0.044782360002864154,0.04492539999773726,6.185707046449529,7.84071152089027
3,100,fixed_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.020939699999871664,0.02197675000934396,0.02201220000279136,6.797159402125634,8.298795690662061
3,100,fixed_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,0.026222600004984997,0.032438850015751086,0.035341300012078136,7.023232688786657,8.167175056137808
3,100,selected_rank,candidate_post_refit,128,1.0,0.8125,0.1875,0.1875,0.0,0.0,0.0,24.0,64.0,0.34142934999545105,11.837646190007217,55.57515109999804,6.858212482162214,10.0
3,100,selected_rank,cap_pilot,317,1.0,0.8548895899053628,0.14511041009463724,0.14511041009463724,0.0,0.0,0.0,20.0,52.400000000000034,0.3114460000069812,10.566476399992826,55.385132900002645,6.7586183417826105,10.0
3,100,selected_rank,full_panel,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.8,0.06839189998572692,0.07567534000845626,0.0774962000141386,5.909018096958488,6.586442693125691
3,100,selected_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.03689204998954665,0.04141484998399392,0.04572119997465052,6.3636949836477275,7.543180854535061
3,100,selected_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.03921849999460392,0.04785565000202041,0.04800700000487268,6.015882104627052,7.4911810148788165
