semantic_replication_id,dgp_realization_hash,dgp,N,T,replication,rank_vector,numerical_objective,Q_hat,log_Q_hat,d_r,kappa_NT,penalty_contribution,final_IC,ic_identity_error,valid,selected_rank,true_rank,sources,converged,stationarity_residual,max_envelope_ratio,objective_stability_pass,third_start_used
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 0, 1]",2.4312346390297788,4.8624692780595575,1.5815463907877532,198,845107.0199653977,66932.47598125949,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_6""]",True,9.95811954083885e-07,0.480251063964551,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 1, 0]",2.677977467901396,5.355954935802792,1.6782090140151118,198,845107.0199653977,66932.47598125949,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,9.99938852575018e-07,0.4133383021086484,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 1, 1]",2.135489630113803,4.270979260227606,1.451843135895211,297,845107.0199653977,100398.71397188924,inf,,False,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_7"", ""nuclear_path_8""]",True,1.3337738125770216e-06,0.7206557220877261,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 1, 2]",1.8901080791539546,3.7802161583079092,1.3297811927340537,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,9.928037920236617e-07,0.9876740614725561,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 2, 1]",1.9487415311590983,3.8974830623181966,1.3603309761592604,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,8.707804458292825e-05,1.0000000000000002,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[1, 3, 2]",1.542883743243173,3.085767486486346,1.1268004064771273,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,8.757583078606862e-05,1.0,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 0, 0]",2.739622468698373,5.479244937396746,1.7009673063200996,196,845107.0199653977,66256.39036528717,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,2.2232520853086695e-06,0.37808382316195177,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 0, 1]",2.225302905871526,4.450605811743052,1.493040224382633,295,845107.0199653977,99722.62835591692,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,1.697515863911978e-06,0.5558146489436538,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 1, 1]",1.9517665865040785,3.903533173008157,1.3618820848149709,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.3971921007111276e-06,0.8175069679897536,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 1, 3]",1.5145492874927085,3.029098574985417,1.1082650752545595,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,8.677750165958262e-05,1.0,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 2, 3]",1.3537577107057766,2.707515421411553,0.9960313956889956,683,845107.0199653977,230883.23785454663,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,6.63991007224132e-05,1.0000000000000002,False,True
dgp3_N50_T50_r2026080903_truth1-1-1,6fb83e7a9b613aff311a8dff6a9d158909e60b218ab5f9041bc71bb7d21e1b75,3,50,50,2026080903,"[2, 3, 3]",1.1937934007146633,2.3875868014293267,0.8702831493314757,778,845107.0199653977,262997.30461323174,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,6.927409686350444e-05,1.0000000000000002,False,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[0, 0, 0]",5.508721560522617,11.017443121045234,2.3994797551198377,0,2833483.8838854465,0.0,2.3994797551198377,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 0, 0]",2.5532510055187285,5.106502011037457,1.6305146318550827,199,2833483.8838854465,56386.32928932038,56387.95980395224,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4"", ""nuclear_path_5""]",True,4.3434227347394695e-08,0.12725384873022186,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[0, 0, 1]",3.537303088014759,7.074606176029518,1.956511777814555,199,2833483.8838854465,56386.32928932038,56388.285801098194,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,9.675842757956188e-05,0.9999999999999994,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[0, 1, 0]",4.339804495729412,8.679608991458824,2.1609764805906533,199,2833483.8838854465,56386.32928932038,56388.490265800974,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,1.2837078936268824e-07,0.5063744750800214,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 0, 1]",2.0376295675274196,4.075259135054839,1.4049343360954776,398,2833483.8838854465,112772.65857864077,112774.06351297686,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,3.5305274844392035e-07,0.5102694279186316,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 1, 0]",2.2963819280996978,4.5927638561993955,1.524481990174629,398,2833483.8838854465,112772.65857864077,112774.18306063094,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,4.3404935047019527e-07,0.3631253947528748,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[0, 1, 1]",2.460710268466523,4.921420536933046,1.5935972158495042,398,2833483.8838854465,112772.65857864077,112774.25217585661,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,7.745505394993542e-05,1.0000000000000047,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 1, 1]",1.7686756233424927,3.5373512466849855,1.2633782116781416,597,2833483.8838854465,169158.98786796114,169160.25124617282,0.0,True,False,True,"[""baseline_local_completion"", ""nuclear_path_10"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,2.4321034043430924e-07,0.5593759415509572,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 0, 3]",1.8144877081226953,3.6289754162453907,1.2889503539576133,790,2833483.8838854465,223845.22682695027,223846.51577730422,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.2540820736605747e-07,0.6363559603679132,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[0, 1, 3]",2.12662429506614,4.25324859013228,1.4476830650999588,790,2833483.8838854465,223845.22682695027,223846.67451001538,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.937649123912211e-05,1.0,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 1, 2]",1.6631871483073686,3.326374296614737,1.2018829110038356,794,2833483.8838854465,224978.62038050446,224979.82226341547,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,3.7909620272902896e-07,0.5570455127648128,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 2, 1]",1.6906730091087965,3.381346018217593,1.2182738604642012,794,2833483.8838854465,224978.62038050446,224979.83865436492,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.22146924607562e-07,0.5599655150725751,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 1, 1]",1.694506209468447,3.389012418936894,1.2205385571023826,794,2833483.8838854465,224978.62038050446,224979.84091906156,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,8.564881173291376e-07,0.540144953823057,True,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 1, 3]",1.57156464396484,3.14312928792968,1.1452188921681543,989,2833483.8838854465,280231.55611627066,280232.7013351628,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 3)"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,3.886926864125054e-07,0.5763323068345777,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 1, 2]",1.58683879290336,3.17367758580672,1.1548910371736034,991,2833483.8838854465,280798.25289304776,280799.4077840849,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 3)""]",True,9.335902975646789e-07,0.5589884665084491,True,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[1, 2, 3]",1.4963862946771014,2.9927725893542028,1.0962002451466526,1186,2833483.8838854465,336051.18862881395,336052.2848290591,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,3.882396447108566e-07,0.643690956105629,True,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 1, 3]",1.4982612922055711,2.9965225844111423,1.097452477817833,1186,2833483.8838854465,336051.18862881395,336052.2860812918,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""rank_cap_pilot""]",True,8.266595844724947e-07,0.5809248484631795,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 2, 3]",1.423943748134378,2.847887496268756,1.0465774900548543,1383,2833483.8838854465,391870.82114135724,391871.8677188473,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 3)""]",True,6.691987242944874e-05,0.9999999999999998,True,False
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 0, 0]",2.442219275711121,4.884438551422242,1.5860543457107614,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.3391341499183028e-06,0.2844668784054009,False,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[2, 0, 3]",1.7329441051099173,3.4658882102198345,1.2429689375187472,987,2833483.8838854465,279664.85933949356,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 3)""]",False,2.3642802578848735e-06,0.6368595476561081,False,True
dgp4_N100_T100_r2026080901_truth1-1-1,673c651ab23354886ca6e9c3267d76761aa53585c582f93b414a0c36ede3f1fb,4,100,100,2026080901,"[3, 1, 3]",1.4312737195864027,2.8625474391728054,1.0517119413798213,1381,2833483.8838854465,391304.12436458014,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 1, 3)""]",True,6.885558360137749e-07,0.610868743485757,False,True
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 0, 0]",5.450815924402287,10.901631848804573,2.3889124889290416,0,2833483.8838854465,0.0,2.3889124889290416,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 0, 0]",2.7395918575030054,5.479183715006011,1.7009561327490197,199,2833483.8838854465,56386.32928932038,56388.030245453134,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,1.2241221550827177e-07,0.15552466549250957,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 0, 1]",3.9729361127776937,7.945872225555387,2.072652576915192,199,2833483.8838854465,56386.32928932038,56388.4019418973,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,1.8243567633559111e-07,0.887654186929332,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 1, 0]",4.112368219321307,8.224736438642614,2.107146252203989,199,2833483.8838854465,56386.32928932038,56388.436435572585,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,3.446319683112652e-07,0.40974260425616704,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 0, 1]",2.1376938635369207,4.275387727073841,1.4528747946675964,398,2833483.8838854465,112772.65857864077,112774.11145343543,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,3.761340521845847e-07,0.5227751827200869,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 1, 0]",2.4413044077575017,4.882608815515003,1.5856796703641796,398,2833483.8838854465,112772.65857864077,112774.24425831113,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,5.090066314726956e-07,0.26489926932242114,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 1, 1]",2.7083674655874055,5.416734931174811,1.6894932227066504,398,2833483.8838854465,112772.65857864077,112774.34807186347,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.5454837720171193e-07,0.8104494821111901,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 1, 1]",1.8511379098889018,3.7022758197778036,1.3089477169884893,597,2833483.8838854465,169158.98786796114,169160.29681567813,0.0,True,False,True,"[""baseline_local_completion"", ""nuclear_path_5"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,2.1290637937872096e-07,0.5688333514424052,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 0, 3]",1.8820059771697704,3.7640119543395407,1.325485397685024,790,2833483.8838854465,223845.22682695027,223846.55231234795,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.679216109979505e-07,0.9470997807167058,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 1, 3]",2.257713163274611,4.515426326549222,1.5074996068961153,790,2833483.8838854465,223845.22682695027,223846.73432655717,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.513163558853952e-05,1.0,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 1, 2]",1.7340379789892806,3.468075957978561,1.2435999612097421,794,2833483.8838854465,224978.62038050446,224979.86398046569,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,3.7938036737191063e-07,0.7836532707673063,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 2, 1]",1.755843695819185,3.51168739163837,1.2560966603186208,794,2833483.8838854465,224978.62038050446,224979.87647716477,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,5.2099893005922265e-05,1.0,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[2, 1, 1]",1.76398466347998,3.52796932695996,1.2607224439344034,794,2833483.8838854465,224978.62038050446,224979.8811029484,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,9.389769360391034e-07,0.5758365766355001,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[0, 2, 3]",2.130903004038349,4.261806008076698,1.449693015999662,987,2833483.8838854465,279664.85933949356,279666.30903250957,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,8.648352164332086e-05,1.0,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 1, 3]",1.632489429777708,3.264978859555416,1.1832532878392596,989,2833483.8838854465,280231.55611627066,280232.7393695585,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,4.1038344432907987e-07,0.7594403487262559,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 2, 2]",1.6408085198831948,3.2816170397663895,1.188336300840291,991,2833483.8838854465,280798.25289304776,280799.4412293486,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,3.5626485586604415e-07,0.7630400912491782,True,False
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 2, 3]",1.543081559722571,3.086163119445142,1.126928610432939,1186,2833483.8838854465,336051.18862881395,336052.3155574244,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""rank_cap_pilot""]",True,3.9340089973985246e-07,0.791942198294178,True,True
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[1, 3, 3]",1.4709208895233212,2.9418417790466425,1.079035840667323,1381,2833483.8838854465,391304.12436458014,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",False,2.241302920454383e-06,0.7568071602421902,False,True
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[2, 0, 0]",2.5925188286605,5.185037657321,1.6457771043978364,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.3714451690427582e-06,0.3012622811114213,False,True
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[2, 1, 3]",1.552754139355319,3.105508278710638,1.1331773988358016,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,6.000317545713366e-07,0.7677341726667134,False,True
dgp4_N100_T100_r2026080902_truth1-1-1,a439177546ba3960f04b232817dab5cbc9466597692ef97cbc96b315202bf663,4,100,100,2026080902,"[2, 2, 3]",1.4657881738274858,2.9315763476549717,1.0755402809700754,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,6.325454726592649e-07,0.7668386605628645,False,True
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[0, 0, 0]",4.766627022720378,9.533254045440756,2.2547861122113027,0,2833483.8838854465,0.0,2.2547861122113027,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[1, 0, 0]",2.370707186894407,4.741414373788814,1.5563354822919029,199,2833483.8838854465,56386.32928932038,56387.88562480268,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,7.020908149025916e-08,0.15412837909161975,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[0, 0, 1]",3.458794411665512,6.917588823331024,1.9340672729768502,199,2833483.8838854465,56386.32928932038,56388.26335659336,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,8.161345453118718e-08,0.8935651475271358,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[0, 1, 0]",3.699785639728603,7.399571279457206,2.0014220633233295,199,2833483.8838854465,56386.32928932038,56388.33071138371,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,1.8453330057380556e-07,0.5208733815476918,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[1, 0, 1]",1.912000578148458,3.824001156296916,1.3412972975680097,398,2833483.8838854465,112772.65857864077,112773.99987593833,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_5""]",True,3.3116267353053127e-07,0.4115179096927114,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[1, 1, 0]",2.089145278588023,4.178290557176046,1.4299022052773083,398,2833483.8838854465,112772.65857864077,112774.08848084604,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,1.9813945729750763e-07,0.3153414725763978,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[0, 1, 1]",2.432494473787307,4.864988947574614,1.5820644438110536,398,2833483.8838854465,112772.65857864077,112774.24064308457,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,6.70365540605673e-08,0.7477063094609823,True,False
dgp4_N100_T100_r2026080903_truth1-1-1,102412e519b349051e880e413c96805747a1f22053d1abace5e0953dcc4138b9,4,100,100,2026080903,"[1, 0, 2]",1.7913216924379944,3.582643384875989,1.2761009036110955,595,2833483.8838854465,168592.29109118407,168593.56719208768,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,4.484261645846463e-07,0.42241457627725587,True,False
