dgp,N,T,replication,target,record_type,true_rank_vector,status,failure_detail,config_hash,git_commit,replication_failure_status,any_near_singularity
3,100,100,56,B_entry,,,missing_target_record,,,,,False
3,100,100,56,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,56,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,56,A_full_mean,,,missing_target_record,,,,,False
3,100,100,56,B_full_mean,,,missing_target_record,,,,,False
3,100,100,56,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,56,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,56,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,56,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,56,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,56,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,56,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,57,A_entry,,,missing_target_record,,,,,False
3,100,100,57,B_entry,,,missing_target_record,,,,,False
3,100,100,57,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,57,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,57,A_full_mean,,,missing_target_record,,,,,False
3,100,100,57,B_full_mean,,,missing_target_record,,,,,False
3,100,100,57,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,57,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,57,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,57,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,57,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,57,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,57,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,58,A_entry,,,missing_target_record,,,,,False
3,100,100,58,B_entry,,,missing_target_record,,,,,False
3,100,100,58,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,58,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,58,A_full_mean,,,missing_target_record,,,,,False
3,100,100,58,B_full_mean,,,missing_target_record,,,,,False
3,100,100,58,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,58,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,58,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,58,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,58,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,58,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,58,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,59,A_entry,,,missing_target_record,,,,,False
3,100,100,59,B_entry,,,missing_target_record,,,,,False
3,100,100,59,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,59,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,59,A_full_mean,,,missing_target_record,,,,,False
3,100,100,59,B_full_mean,,,missing_target_record,,,,,False
3,100,100,59,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,59,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,59,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,59,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,59,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,59,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,59,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,60,A_entry,,,missing_target_record,,,,,False
3,100,100,60,B_entry,,,missing_target_record,,,,,False
3,100,100,60,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,60,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,60,A_full_mean,,,missing_target_record,,,,,False
3,100,100,60,B_full_mean,,,missing_target_record,,,,,False
3,100,100,60,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,60,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,60,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,60,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,60,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,60,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,60,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,61,A_entry,,,missing_target_record,,,,,False
3,100,100,61,B_entry,,,missing_target_record,,,,,False
3,100,100,61,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,61,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,61,A_full_mean,,,missing_target_record,,,,,False
3,100,100,61,B_full_mean,,,missing_target_record,,,,,False
3,100,100,61,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,61,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,61,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,61,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,61,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,61,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,61,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,62,A_entry,,,missing_target_record,,,,,False
3,100,100,62,B_entry,,,missing_target_record,,,,,False
3,100,100,62,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,62,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,62,A_full_mean,,,missing_target_record,,,,,False
3,100,100,62,B_full_mean,,,missing_target_record,,,,,False
3,100,100,62,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,62,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,62,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,62,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,62,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,62,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,62,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,63,A_entry,,,missing_target_record,,,,,False
3,100,100,63,B_entry,,,missing_target_record,,,,,False
3,100,100,63,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,63,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,63,A_full_mean,,,missing_target_record,,,,,False
3,100,100,63,B_full_mean,,,missing_target_record,,,,,False
3,100,100,63,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,63,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,63,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,63,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,63,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,63,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,63,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,64,A_entry,,,missing_target_record,,,,,False
3,100,100,64,B_entry,,,missing_target_record,,,,,False
3,100,100,64,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,64,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,64,A_full_mean,,,missing_target_record,,,,,False
3,100,100,64,B_full_mean,,,missing_target_record,,,,,False
3,100,100,64,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,64,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,64,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,64,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,64,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,64,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,64,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,65,A_entry,,,missing_target_record,,,,,False
3,100,100,65,B_entry,,,missing_target_record,,,,,False
3,100,100,65,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,65,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,65,A_full_mean,,,missing_target_record,,,,,False
3,100,100,65,B_full_mean,,,missing_target_record,,,,,False
3,100,100,65,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,65,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,65,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,65,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,65,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,65,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,65,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,66,A_entry,,,missing_target_record,,,,,False
3,100,100,66,B_entry,,,missing_target_record,,,,,False
3,100,100,66,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,66,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,66,A_full_mean,,,missing_target_record,,,,,False
3,100,100,66,B_full_mean,,,missing_target_record,,,,,False
3,100,100,66,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,66,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,66,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,66,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,66,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,66,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,66,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,67,A_entry,,,missing_target_record,,,,,False
3,100,100,67,B_entry,,,missing_target_record,,,,,False
3,100,100,67,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,67,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,67,A_full_mean,,,missing_target_record,,,,,False
3,100,100,67,B_full_mean,,,missing_target_record,,,,,False
3,100,100,67,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,67,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,67,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,67,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,67,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,67,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,67,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,68,A_entry,,,missing_target_record,,,,,False
3,100,100,68,B_entry,,,missing_target_record,,,,,False
3,100,100,68,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,68,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,68,A_full_mean,,,missing_target_record,,,,,False
3,100,100,68,B_full_mean,,,missing_target_record,,,,,False
3,100,100,68,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,68,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,68,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,68,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,68,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,68,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,68,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,69,A_entry,,,missing_target_record,,,,,False
3,100,100,69,B_entry,,,missing_target_record,,,,,False
3,100,100,69,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,69,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,69,A_full_mean,,,missing_target_record,,,,,False
3,100,100,69,B_full_mean,,,missing_target_record,,,,,False
3,100,100,69,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,69,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,69,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,69,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,69,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,69,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,69,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,70,A_entry,,,missing_target_record,,,,,False
3,100,100,70,B_entry,,,missing_target_record,,,,,False
3,100,100,70,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,70,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,70,A_full_mean,,,missing_target_record,,,,,False
3,100,100,70,B_full_mean,,,missing_target_record,,,,,False
3,100,100,70,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,70,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,70,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,70,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,70,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,70,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,70,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,71,A_entry,,,missing_target_record,,,,,False
3,100,100,71,B_entry,,,missing_target_record,,,,,False
3,100,100,71,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,71,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,71,A_full_mean,,,missing_target_record,,,,,False
3,100,100,71,B_full_mean,,,missing_target_record,,,,,False
3,100,100,71,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,71,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,71,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,71,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,71,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,71,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,71,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,72,A_entry,,,missing_target_record,,,,,False
3,100,100,72,B_entry,,,missing_target_record,,,,,False
3,100,100,72,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,72,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,72,A_full_mean,,,missing_target_record,,,,,False
3,100,100,72,B_full_mean,,,missing_target_record,,,,,False
3,100,100,72,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,72,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,72,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,72,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,72,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,72,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,72,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,73,A_entry,,,missing_target_record,,,,,False
3,100,100,73,B_entry,,,missing_target_record,,,,,False
3,100,100,73,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,73,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,73,A_full_mean,,,missing_target_record,,,,,False
3,100,100,73,B_full_mean,,,missing_target_record,,,,,False
3,100,100,73,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,73,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,73,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,73,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,73,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,73,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,73,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,74,A_entry,,,missing_target_record,,,,,False
3,100,100,74,B_entry,,,missing_target_record,,,,,False
3,100,100,74,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,74,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,74,A_full_mean,,,missing_target_record,,,,,False
3,100,100,74,B_full_mean,,,missing_target_record,,,,,False
3,100,100,74,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,74,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,74,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,74,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,74,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,74,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,74,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,75,A_entry,,,missing_target_record,,,,,False
3,100,100,75,B_entry,,,missing_target_record,,,,,False
3,100,100,75,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,75,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,75,A_full_mean,,,missing_target_record,,,,,False
3,100,100,75,B_full_mean,,,missing_target_record,,,,,False
3,100,100,75,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,75,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,75,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,75,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,75,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,75,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,75,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,76,A_entry,,,missing_target_record,,,,,False
3,100,100,76,B_entry,,,missing_target_record,,,,,False
3,100,100,76,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,76,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,76,A_full_mean,,,missing_target_record,,,,,False
3,100,100,76,B_full_mean,,,missing_target_record,,,,,False
3,100,100,76,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,76,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,76,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,76,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,76,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,76,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,76,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,77,A_entry,,,missing_target_record,,,,,False
3,100,100,77,B_entry,,,missing_target_record,,,,,False
3,100,100,77,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,77,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,77,A_full_mean,,,missing_target_record,,,,,False
3,100,100,77,B_full_mean,,,missing_target_record,,,,,False
3,100,100,77,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,77,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,77,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,77,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,77,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,77,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,77,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,78,A_entry,,,missing_target_record,,,,,False
3,100,100,78,B_entry,,,missing_target_record,,,,,False
3,100,100,78,A_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,78,B_fixed_time_mean,,,missing_target_record,,,,,False
3,100,100,78,A_full_mean,,,missing_target_record,,,,,False
3,100,100,78,B_full_mean,,,missing_target_record,,,,,False
3,100,100,78,A_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,A_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,A_G1_time_average,,,missing_target_record,,,,,False
3,100,100,78,A_G2_time_average,,,missing_target_record,,,,,False
3,100,100,78,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,78,B_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,B_G2_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,100,100,78,B_G1_time_average,,,missing_target_record,,,,,False
3,100,100,78,B_G2_time_average,,,missing_target_record,,,,,False
3,100,100,78,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,100,100,79,A_entry,,,missing_target_record,,,,,False
3,100,100,79,B_entry,,,missing_target_record,,,,,False
