record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.9812013985362378,1.8149639499179242,0.08390739514979853,36,True,False,5.1356997179908356e-05,True,13.344741894563358,1.4827490993959287,True,21.94369690881048,21.94369690881048,1.0,,,,,,,,,,,,,,9b9bd5ee82323c1820b19527b5f470af2f315cb7a9efe00df7c588bbb69679f8
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.9926370963545457,1.8381745397909794,0.07751665210195556,16,True,False,6.044469363040817e-05,True,8.542860511360477,0.9492067234844974,False,18.18167840799585,18.18167840799585,1.0,,,,,,,,,,,,,,9b9bd5ee82323c1820b19527b5f470af2f315cb7a9efe00df7c588bbb69679f8
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,7.610571674258748,2.053919418513099,0.730122846689681,16,True,False,2.6893364958302374e-05,True,6.64536672779022,0.73837408086558,False,28.442660310395183,28.442660310395183,1.0,,,,,,,,,,,,,,2fcb68a840fa1c007a95ee5aa16fe0d9539a9ccf7c8afc2ca5825c9852b103a9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,2.1363579267820345,1.9020542932958284,0.10967433431865713,18,True,False,4.880658258138123e-05,True,7.114597818714227,0.7905108687460252,False,21.650962970313127,21.650962970313127,1.0,,,,,,,,,,,,,,2fcb68a840fa1c007a95ee5aa16fe0d9539a9ccf7c8afc2ca5825c9852b103a9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,1.9714809102441633,1.828191988617714,0.07268085675184308,79,True,False,6.387232626827699e-05,True,15.876936094179507,1.7641040104643897,True,19.624306679995914,19.624306679995914,1.0,,,,,,,,,,,,,,2fcb68a840fa1c007a95ee5aa16fe0d9539a9ccf7c8afc2ca5825c9852b103a9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,2.1804394272085106,2.027039371830315,0.07035281671391574,20,True,False,5.28385831329263e-05,True,6.599253460901444,0.7332503845446049,False,20.46679490989636,20.46679490989636,1.0,,,,,,,,,,,,,,2fcb68a840fa1c007a95ee5aa16fe0d9539a9ccf7c8afc2ca5825c9852b103a9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.916856075759737,1.710571536153805,0.10761608146515234,33,True,False,5.255519250615026e-05,True,12.219417983423336,1.3577131092692596,True,20.169972904906277,20.169972904906277,1.0,,,,,,,,,,,,,,2fcb68a840fa1c007a95ee5aa16fe0d9539a9ccf7c8afc2ca5825c9852b103a9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,7.844512999718838,2.168572146789074,0.7235555417058014,22,True,False,3.0433013518242262e-05,True,8.405342472471272,0.9339269413856969,False,26.563968865322227,26.563968865322227,1.0,,,,,,,,,,,,,,c3796e4752c52bdbc20f6a415b4a96271da625febaa1bf10a96047476dad7af6
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,2.1496066622123506,2.013921968426158,0.06312070769568034,14,True,False,3.954320404172536e-05,True,6.650301121831348,0.7389223468701498,False,22.16984727625564,22.16984727625564,1.0,,,,,,,,,,,,,,c3796e4752c52bdbc20f6a415b4a96271da625febaa1bf10a96047476dad7af6
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,2.1875376313657977,1.9800363169087638,0.0948561119506226,67,True,False,6.562412368362592e-05,True,7.942480234178834,0.8824978037976483,False,18.114111662949714,18.114111662949714,1.0,,,,,,,,,,,,,,c3796e4752c52bdbc20f6a415b4a96271da625febaa1bf10a96047476dad7af6
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,2.0869881051560117,1.963836200372887,0.0590093946768894,12,True,False,4.413770480352711e-05,True,9.103699153789629,1.0115221281988476,True,18.942115730291956,18.942115730291956,1.0,,,,,,,,,,,,,,c3796e4752c52bdbc20f6a415b4a96271da625febaa1bf10a96047476dad7af6
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,2.2569548585582244,2.0788857902696307,0.07889793081743195,12,True,False,4.952699820815541e-05,True,7.080632088054518,0.7867368986727242,False,20.288338152399298,20.288338152399298,1.0,,,,,,,,,,,,,,c3796e4752c52bdbc20f6a415b4a96271da625febaa1bf10a96047476dad7af6
fit_diagnostic,50d69a44a71d9f94,dgp4_N50_T50_r00000_truth1-1-1,4,50,50,0,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,6.54751170205642,1.6596633916932915,0.7465199808391286,13,True,False,2.056330725992055e-05,True,6.435787650383904,0.7150875167093227,False,26.315698945420273,26.315698945420273,1.0,,,,,,,,,,,,,,a4978467e12dc6c91a607007bdc1f17ead54c181e8f4ac2a788b61d8646b30d3
